id,sfc
3847	[2, 7, 4]
3848	[5, 7, 4, 2]
3849	[3, 7, 4, 2, 1, 5]
3850	[1, 6, 5, 2]
3851	[4, 7]
3852	[5, 2]
3853	[6, 5, 4]
3854	[2, 5, 7]
3855	[6, 5]
3856	[6, 5, 4, 2, 1]
3857	[5, 3]
3858	[3, 4, 2, 1, 5]
3859	[3, 6, 2, 7]
3860	[4, 7, 5]
3861	[6, 4]
3862	[3]
3863	[1, 7]
3864	[2, 3, 7, 4]
3865	[6, 2, 4, 3]
3866	[1]
3867	[3, 1, 5, 4, 2]
3868	[3, 2]
3869	[4, 5, 2, 1]
3870	[7, 4, 5, 1]
3871	[1, 6, 5, 4]
3872	[2, 3, 7, 1, 5, 6]
3873	[6, 4, 5]
3874	[3, 4, 6, 5]
3875	[5]
3876	[7, 5, 6, 2, 3]
3877	[6, 5]
3878	[7, 4, 1, 2, 3]
3879	[2, 1]
3880	[5, 7, 2, 6]
3881	[3, 7, 2, 6]
3882	[6, 2, 5, 3, 1]
3883	[1, 2]
3884	[6]
3885	[3, 6, 7]
3886	[2, 3, 5, 4, 6]
3887	[6, 5, 4, 7]
3888	[1, 4, 5, 2]
3889	[4, 2, 3]
3890	[7, 4]
3891	[3, 6, 1, 7]
3892	[2, 5, 7, 6]
3893	[3, 5, 1, 2, 6]
3894	[2, 4, 6, 5, 7, 1]
3895	[7, 3]
3896	[6, 4, 1]
3897	[4, 5, 3, 1]
3898	[5, 2, 6, 4]
3899	[1]
3900	[6, 1, 5]
3901	[3, 7, 1, 5]
3902	[7]
3903	[4, 6]
3904	[6, 4, 3, 2]
3905	[4, 6, 1, 5, 7]
3906	[5, 2, 4, 7]
3907	[6, 5, 4, 7]
3908	[2, 5, 6, 3]
3909	[5, 2, 4]
3910	[1, 2, 5, 7, 4]
3911	[6, 5, 2, 3, 4]
3912	[3, 2, 4, 6, 5, 7]
3913	[2]
3914	[3, 7]
3915	[5, 4, 7]
3916	[3, 6, 4, 7]
3917	[7]
3918	[4, 7, 5, 6, 1]
3919	[1, 2, 4]
3920	[4, 2, 1]
3921	[3, 2, 4]
3922	[6, 5, 1]
3923	[4, 1]
3924	[5, 1, 6, 7, 3, 2]
3925	[6, 4, 5, 7]
3926	[2, 4, 5, 7, 6, 1, 3]
3927	[1, 3]
3928	[4, 6, 1, 7, 2, 5]
3929	[3, 5, 1, 6]
3930	[1, 6, 2, 5, 4]
3931	[1, 6]
3932	[1, 3]
3933	[4, 7, 1]
3934	[6, 4, 7, 3]
3935	[6]
3936	[7]
3937	[6, 2, 1]
3938	[1, 4, 5, 3]
3939	[7, 6]
3940	[4, 1, 7, 2, 5]
3941	[7, 6, 3, 4]
3942	[2]
3943	[1, 3]
3944	[5, 2, 6, 4, 3, 1]
3945	[5, 6, 2, 1]
3946	[5, 3, 4]
3947	[3, 1, 5, 7]
3948	[6, 1, 3, 7]
3949	[1, 5, 3]
3950	[3]
3951	[6, 4]
3952	[2, 3, 7]
3953	[7, 4, 3, 5, 1]
3954	[2, 7, 3, 4]
3955	[2, 5, 6]
3956	[4, 7, 6, 5]
3957	[4]
3958	[7, 2, 1, 5, 3]
3959	[2, 5, 4, 3, 7, 6]
3960	[5, 6, 4, 2, 7]
3961	[3, 4, 7, 2]
3962	[3, 5]
3963	[5, 7]
3964	[7, 3, 5, 6, 1, 4]
3965	[5, 6, 2, 1]
3966	[5, 6, 2, 1, 4]
3967	[5, 2, 3, 6]
3968	[2, 5]
3969	[5, 6, 2, 1]
3970	[1, 7, 4]
3971	[5, 1, 4, 2]
3972	[2, 1, 5, 6, 4]
3973	[2, 7, 6, 5, 4]
3974	[5, 3, 2, 4, 6, 7]
3975	[1, 5]
3976	[6]
3977	[4, 1]
3978	[6, 1, 5, 3, 2]
3979	[5, 1]
3980	[3, 4]
3981	[3, 1, 7, 5]
3982	[3]
3983	[4, 3, 7]
3984	[7, 5, 3, 2, 4]
3985	[2, 3]
3986	[1, 5, 2, 4]
3987	[1, 4]
3988	[4, 7, 5, 2, 6]
3989	[5, 7, 6, 4]
3990	[3]
3991	[3, 5]
3992	[4, 6, 5, 7]
3993	[5, 6, 3]
3994	[6]
3995	[6, 4, 3, 7]
3996	[1]
3997	[3, 1]
3998	[4, 3]
3999	[4, 2, 3]
4000	[1, 6, 7]
4001	[2, 4, 3, 5]
4002	[1]
4003	[1, 5]
4004	[6]
4005	[1, 2, 6]
4006	[2, 7, 1]
4007	[5]
4008	[4]
4009	[5, 7, 6]
4010	[2, 3]
4011	[2]
4012	[1, 3, 5, 2]
4013	[7, 6, 3, 5, 1]
4014	[4, 3]
4015	[3, 5, 2, 1]
4016	[2]
4017	[6, 2, 4, 5]
4018	[2]
4019	[6, 1]
4020	[6]
4021	[1, 4, 7]
4022	[4, 7, 1]
4023	[6, 1, 4, 5]
4024	[2, 5, 1]
4025	[7, 3, 5]
4026	[3, 1, 7]
4027	[4, 3, 1, 6, 7, 2]
4028	[5, 2, 3, 1, 6]
4029	[3, 4, 1, 2]
4030	[7, 1, 3]
4031	[2, 1, 5]
4032	[6, 5]
4033	[1, 5]
4034	[6, 2, 7]
4035	[7, 4, 5, 6, 1, 2]
4036	[4, 3, 7, 5]
4037	[7, 2]
4038	[5, 4, 6, 1, 3]
4039	[3]
4040	[2, 4, 5, 3]
4041	[1, 2]
4042	[1]
4043	[4, 3, 7, 2, 6, 1]
4044	[2, 7, 1]
4045	[1, 7, 6, 2, 4]
4046	[3, 1]
4047	[2, 6]
4048	[7, 1]
4049	[6, 1, 3]
4050	[5, 7, 4]
4051	[3, 6, 7, 4, 5]
4052	[3, 6]
4053	[4, 1, 2]
4054	[2]
4055	[4, 3, 5, 7]
4056	[3, 7, 2, 1]
4057	[7, 3, 1, 5, 6]
4058	[7, 2, 1, 5]
4059	[1, 3]
4060	[7, 6, 1, 3]
4061	[3, 5, 7, 6, 2]
4062	[2, 1, 5, 4]
4063	[5, 1, 3]
4064	[4, 6, 5, 2]
4065	[5, 6, 4, 1]
4066	[7, 1, 4]
4067	[4, 7, 1]
4068	[7]
4069	[5, 4, 6, 3]
4070	[7, 5, 2, 1, 6]
4071	[4, 1, 2, 5]
4072	[6, 2, 5]
4073	[3]
4074	[5, 7, 2]
4075	[6, 3, 5, 4]
4076	[6]
4077	[2, 3]
4078	[1, 7]
4079	[2]
4080	[1, 2]
4081	[1, 6, 3, 5, 7]
4082	[5, 7, 4, 1]
4083	[3, 1, 7, 6]
4084	[4, 1, 5, 7, 2]
4085	[5, 3, 1, 6, 4]
4086	[4, 3, 7]
4087	[6, 2]
4088	[6, 4]
4089	[2, 4, 3, 7]
4090	[1, 7, 5, 2]
4091	[3, 4, 5]
4092	[4, 3, 7]
4093	[5, 1, 2, 4]
4094	[2, 3, 4, 6]
4095	[4, 5, 2]
4096	[4, 1, 7]
4097	[5, 6, 3, 2, 4]
4098	[4, 1, 7, 2, 6]
4099	[5, 6]
4100	[6, 1, 7, 4]
4101	[3, 2, 5, 6]
4102	[4, 6]
4103	[1, 2, 5]
4104	[5, 1, 2]
4105	[1, 5, 6, 7]
4106	[3, 4, 5]
4107	[7]
4108	[4, 1, 6, 2]
4109	[7, 4]
4110	[5, 1, 4, 6]
4111	[1, 4, 2, 6]
4112	[1, 7, 2, 6]
4113	[3, 2, 7, 6]
4114	[4, 1, 6, 2]
4115	[6, 7, 5, 3, 1]
4116	[7, 6, 2]
4117	[4, 2]
4118	[1, 7, 5, 3]
4119	[4, 3]
4120	[5]
4121	[4]
4122	[2, 5, 7]
4123	[2, 6, 5, 7, 1]
4124	[3, 6, 7, 2, 1]
4125	[3, 6]
4126	[6, 3, 2]
4127	[6, 2, 1, 7]
4128	[1, 4, 3]
4129	[4, 5, 7, 3]
4130	[5, 4, 3]
4131	[2, 6, 1, 4, 5]
4132	[7]
4133	[1, 4, 7, 6]
4134	[3, 4, 1]
4135	[1, 7, 6, 3, 5]
4136	[3, 4, 7]
4137	[3, 1, 6]
4138	[7, 5]
4139	[1, 5, 7, 4]
4140	[2, 3]
4141	[5, 7]
4142	[1, 7, 4]
4143	[6, 4]
4144	[4, 5, 1, 3]
4145	[2, 7]
4146	[6, 3, 1, 4, 5]
4147	[5]
4148	[5, 3]
4149	[3, 1, 5]
4150	[5]
4151	[4, 7, 6, 5, 1]
4152	[6]
4153	[5, 4, 6]
4154	[7, 3, 4, 1, 5]
4155	[2, 1, 4]
4156	[6, 3, 5, 1]
4157	[6]
4158	[2]
4159	[3, 1, 7, 6]
4160	[6, 4, 3]
4161	[2]
4162	[5, 7, 2, 3]
4163	[3, 5, 1, 7]
4164	[5, 3, 7]
4165	[6, 7]
4166	[2, 1, 5]
4167	[4]
4168	[5, 4, 1]
4169	[2]
4170	[7, 4]
4171	[1, 2, 6]
4172	[2, 7, 5, 3]
4173	[3, 4, 1, 2]
4174	[4, 7, 6, 1]
4175	[7, 3]
4176	[1, 3]
4177	[7, 1, 3, 5]
4178	[6, 5]
4179	[7, 6, 3, 4]
4180	[7, 2, 5, 6, 4]
4181	[6, 7, 3, 1]
4182	[7, 2, 1, 4, 6]
4183	[6, 5, 1, 2, 7]
4184	[3, 2, 7, 6, 5]
4185	[5, 2, 3]
4186	[4, 2, 7]
4187	[1, 3, 4, 2]
4188	[3, 7, 4, 6, 2]
4189	[1, 2]
4190	[3, 2, 6]
4191	[1, 4, 2, 3]
4192	[4, 1, 5, 2, 7]
4193	[5, 1, 2, 7, 6, 3]
4194	[2, 3, 7]
4195	[2, 5, 7]
4196	[3, 6, 5, 4, 7]
4197	[2, 3, 7, 1]
4198	[6, 1, 4, 5, 3]
4199	[4, 2, 6]
4200	[5, 7, 4, 6]
4201	[7, 2, 3, 4, 5]
4202	[5, 1, 4, 2, 6]
4203	[6, 2, 7, 4, 3, 5]
4204	[3]
4205	[1, 6]
4206	[4, 6, 5, 7]
4207	[3, 1, 5]
4208	[4, 5, 7, 3]
4209	[4, 2, 5, 1]
4210	[5, 4, 1, 2]
4211	[2, 6, 3]
4212	[1, 4, 5]
4213	[3, 2, 5, 7]
4214	[1]
4215	[7, 2, 6, 4, 5]
4216	[5, 7, 2, 4]
4217	[4, 1, 6, 7, 2]
4218	[2, 7, 4, 3, 5]
4219	[1]
4220	[7, 2]
4221	[4, 5]
4222	[3, 6]
4223	[3, 2]
4224	[5, 1, 6]
4225	[4]
4226	[6, 7, 3]
4227	[6, 3, 1, 5]
4228	[6, 5]
4229	[4, 1]
4230	[5]
4231	[2, 3]
4232	[3, 4, 2, 1, 6, 5]
4233	[2, 6, 7]
4234	[6]
4235	[4, 6]
4236	[6, 1, 4, 2]
4237	[5, 3, 6]
4238	[6, 1, 5]
4239	[1, 7, 2, 5, 6, 3]
4240	[3, 6]
4241	[3, 4, 6, 5, 2, 7]
4242	[3, 5, 1]
4243	[2, 5]
4244	[4]
4245	[1, 6]
4246	[6, 3]
4247	[3, 2, 7, 6]
4248	[4]
4249	[2, 7]
4250	[6, 4, 1, 2]
4251	[7, 2, 1, 3, 6]
4252	[7, 3, 6]
4253	[6, 4, 3]
4254	[2, 6, 7]
4255	[3]
4256	[3, 7, 6, 5]
4257	[5, 4, 1, 6, 2]
4258	[6, 7, 5, 3]
4259	[7, 4, 5, 6, 1]
4260	[5, 3]
4261	[3, 5, 1]
4262	[6, 3, 2, 7, 5, 4]
4263	[5, 4, 2, 3, 6]
4264	[1, 2, 6, 4, 7]
4265	[7, 2, 6, 4, 5]
4266	[1, 5, 4, 2, 6]
4267	[1, 3, 6, 5, 2]
4268	[7, 1, 3, 5, 2]
4269	[3, 4]
4270	[6, 5, 7, 4, 2]
4271	[1, 6]
4272	[7, 5, 4, 1]
4273	[4, 2, 5, 6]
4274	[7]
4275	[1, 2, 3, 5]
4276	[1, 5, 7, 4, 6]
4277	[1, 5]
4278	[6, 2, 5, 4]
4279	[1, 2]
4280	[3, 6, 7, 1, 4]
4281	[1]
4282	[1, 7, 2, 6, 3]
4283	[3, 4, 2]
4284	[2, 1, 6, 4, 5]
4285	[1, 5]
4286	[1, 5, 3, 2, 4, 7]
4287	[5, 2, 3]
4288	[4, 3]
4289	[3, 5, 7]
4290	[7, 1]
4291	[7, 4]
4292	[1, 2, 6]
4293	[4, 5, 1]
4294	[2, 7, 3, 5]
4295	[6, 4, 1, 3, 5]
4296	[7, 4, 2, 1]
4297	[7]
4298	[4, 5, 3]
4299	[3, 4, 7, 5]
4300	[3, 5, 1, 2, 6, 7]
4301	[2, 3, 7, 4, 1]
4302	[1, 7, 5, 3]
4303	[7, 1, 3, 2, 4]
4304	[4, 6]
4305	[6, 1, 7]
4306	[7, 5, 1, 3, 6]
4307	[1, 2, 4, 7]
4308	[3, 7, 5]
4309	[7]
4310	[1, 5, 3, 6]
4311	[3]
4312	[2, 3, 6, 1, 7]
4313	[6, 1, 5, 3, 7]
4314	[3, 7, 4]
4315	[2, 4, 3]
4316	[4, 3, 5]
4317	[3, 5, 6, 1, 4]
4318	[3]
4319	[6, 4, 1]
4320	[6, 2, 7, 5, 4]
4321	[6, 7, 5, 2, 4]
4322	[4, 6, 5, 1]
4323	[4, 7]
4324	[1]
4325	[4, 6, 7]
4326	[2, 6, 7, 5]
4327	[1, 6, 7, 2, 4, 3]
4328	[1, 6, 4, 5]
4329	[7]
4330	[2, 1, 4, 5]
4331	[2, 5, 4, 1]
4332	[5, 7, 1, 2, 3]
4333	[7, 2, 6, 4]
4334	[7, 5, 1]
4335	[1, 5, 2, 4, 3, 6]
4336	[6, 4, 7]
4337	[1, 4, 2]
4338	[3, 7]
4339	[5, 1, 3]
4340	[1, 5, 4, 2, 6]
4341	[1, 6, 4]
4342	[1, 3, 2, 6]
4343	[4, 1, 7]
4344	[3, 4, 6]
4345	[1, 7, 3, 2]
4346	[1, 6, 3, 2]
4347	[6, 1, 7]
4348	[5, 7, 3, 4, 2]
4349	[2, 7, 5, 4, 1]
4350	[3]
4351	[1]
4352	[1, 2, 6, 7]
4353	[5]
4354	[6, 7, 4]
4355	[2, 6, 4, 7, 3]
4356	[7, 6, 1]
4357	[3, 4, 7]
4358	[5, 4]
4359	[2, 1, 7, 5, 4]
4360	[5, 4, 1, 7]
4361	[6]
4362	[7, 2, 1, 6]
4363	[2]
4364	[4, 7]
4365	[1, 3, 5]
4366	[5, 3, 7]
4367	[5]
4368	[1, 7, 3, 2, 5]
4369	[2, 7, 6, 1, 3]
4370	[1, 5]
4371	[6, 5, 1, 4, 7]
4372	[3, 5, 4, 7, 6]
4373	[5]
4374	[2, 1, 7]
4375	[6, 3, 2, 5]
4376	[1, 5, 6, 2]
4377	[1, 4, 6]
4378	[7, 4, 2]
4379	[2, 3]
4380	[6, 4]
4381	[5, 3, 6, 7, 1]
4382	[5]
4383	[2, 6]
4384	[4, 5]
4385	[3, 2, 1]
4386	[3, 2, 7]
4387	[5, 6, 2]
4388	[3, 2, 5, 6, 4]
4389	[4]
4390	[7, 4, 5, 3, 2]
4391	[5, 4, 7]
4392	[6, 4, 3, 1, 7, 5]
4393	[5, 3]
4394	[7, 4, 3, 1, 5]
4395	[5, 6, 4, 7, 3, 1]
4396	[3]
4397	[4, 3, 5, 1, 2, 7]
4398	[5, 6, 1]
4399	[6, 4]
4400	[7, 2, 5, 3, 6]
4401	[6, 7, 1]
4402	[7]
4403	[1, 6]
4404	[6, 3, 7]
4405	[3, 2]
4406	[1, 7]
4407	[5, 1, 2, 3]
4408	[7, 3, 5, 2]
4409	[4, 5, 2]
4410	[5, 3, 6]
4411	[6, 3, 5, 2, 1]
4412	[3, 1, 6]
4413	[4, 1, 3, 6, 5]
4414	[5]
4415	[6, 2, 4, 1, 5, 3]
4416	[3, 2, 6, 5]
4417	[3, 6, 2, 5]
4418	[5, 6, 1, 2]
4419	[7, 1, 2]
4420	[7, 1, 2, 3, 4]
4421	[1, 2]
4422	[2, 5, 7, 6, 1]
4423	[4]
4424	[5, 4, 1, 3, 7]
4425	[1, 6, 3, 4]
4426	[4, 7, 1]
4427	[4]
4428	[3, 5, 4]
4429	[2, 5, 1, 6]
4430	[7]
4431	[5, 6]
4432	[7, 4]
4433	[4, 5, 2]
4434	[3, 4]
4435	[2, 7, 5, 4]
4436	[7, 2, 5, 1]
4437	[4, 6, 5]
4438	[7, 6, 2]
4439	[3, 6, 2, 1, 7]
4440	[3, 2]
4441	[7, 5]
4442	[1, 3, 7, 5]
4443	[4]
4444	[7, 2]
4445	[3]
4446	[1, 7]
4447	[6, 2, 3]
4448	[3, 7, 5, 4]
4449	[4, 1, 2, 3, 6]
4450	[1, 6, 7, 4, 2, 3]
4451	[5, 3]
4452	[4, 7, 3, 1]
4453	[3, 4]
4454	[1, 3, 2, 7]
4455	[7, 3, 1, 6]
4456	[1, 4, 3]
4457	[1, 4]
4458	[6, 1, 4, 3, 2]
4459	[2, 6, 4, 1, 3]
4460	[6, 2, 4, 5, 1]
4461	[4, 7]
4462	[6, 2, 4, 3, 1]
4463	[7, 5, 2, 6]
4464	[3, 2, 4]
4465	[6]
4466	[6, 4, 2, 5, 1]
4467	[4, 1, 7]
4468	[7, 4, 3, 6, 2]
4469	[7, 5]
4470	[2]
4471	[4, 2, 7, 3]
4472	[3, 5, 4]
4473	[2, 1, 7, 3, 5, 6]
4474	[2, 4, 1]
4475	[5, 7]
4476	[3, 1]
4477	[3, 1, 2, 6]
4478	[3, 2]
4479	[3, 2]
4480	[2, 5, 4, 7, 6]
4481	[1, 2, 6, 7]
4482	[5, 4, 1, 2]
4483	[6, 4]
4484	[7, 3, 2]
4485	[1]
4486	[2, 4, 3, 7]
4487	[6, 4, 5]
4488	[4, 5]
4489	[7, 6, 1, 3]
4490	[2, 6, 4, 1]
4491	[3, 5, 4]
4492	[1, 3, 4]
4493	[3, 7, 4, 1]
4494	[4]
4495	[1, 4, 2]
4496	[2, 7, 6, 4]
4497	[1, 5, 3, 4, 6]
4498	[4, 1]
4499	[5]
4500	[5, 2, 1, 7, 3]
4501	[5, 4, 6, 7, 1, 3]
4502	[5]
4503	[4, 6, 7, 3, 2]
4504	[6, 2, 5, 4, 3]
4505	[3, 6, 7, 5]
4506	[4, 2, 3, 5]
4507	[7, 3]
4508	[3, 5]
4509	[3, 6]
4510	[2, 3, 4, 1, 6]
4511	[2, 4, 1, 6]
4512	[7, 2, 4, 3]
4513	[3, 6, 5, 7]
4514	[3, 2]
4515	[3, 5, 2, 4]
4516	[2]
4517	[5, 7, 2]
4518	[3, 2]
4519	[6]
4520	[7, 5, 4, 2, 3, 6]
4521	[1, 2, 5]
4522	[2]
4523	[6, 2, 7]
4524	[7, 5, 6, 3]
4525	[7, 3, 6, 4, 2]
4526	[5, 3]
4527	[5, 4]
4528	[7, 5]
4529	[6, 2]
4530	[7, 6]
4531	[6, 1, 7, 5, 3]
4532	[7, 2, 3]
4533	[1, 7, 6, 3, 5]
4534	[4, 1]
4535	[3]
4536	[3, 2, 7, 5]
4537	[3, 1, 5, 7, 6]
4538	[7, 1, 6, 4]
4539	[7, 2, 4, 1, 6, 5]
4540	[1, 7, 4, 2, 3]
4541	[2, 3, 1, 7, 5]
4542	[2, 1, 4, 5]
4543	[3, 5, 1, 7]
4544	[1, 4, 2]
4545	[6, 5]
4546	[4, 6]
4547	[3, 1]
4548	[6]
4549	[7, 5, 3, 2, 6]
4550	[4, 6]
4551	[4]
4552	[7, 1, 6]
4553	[4, 2, 1]
4554	[1, 6, 5]
4555	[7, 6, 1]
4556	[1, 5, 3, 7, 2]
4557	[4, 2, 5, 7, 6]
4558	[6, 7, 5, 2, 4]
4559	[2]
4560	[5, 7, 3]
4561	[6, 3, 5, 4, 2, 7, 1]
4562	[4, 7, 5]
4563	[6, 3, 5, 1]
4564	[7, 6, 5, 4]
4565	[2, 7, 1]
4566	[5, 6, 7]
4567	[4, 2, 1, 5, 6, 7]
4568	[1, 4, 3]
4569	[5, 4, 6, 2]
4570	[2, 7, 5, 3]
4571	[4, 6, 1]
4572	[3, 6, 7]
4573	[7, 2, 1, 6, 5]
4574	[1, 5]
4575	[2, 4, 7, 1]
4576	[4, 6, 2, 1, 7]
4577	[3, 2, 7, 1]
4578	[1, 4, 3, 6, 5]
4579	[6, 7, 5]
4580	[2, 6, 3, 4]
4581	[1, 5, 7]
4582	[2, 3, 7, 4]
4583	[1, 6, 7, 5]
4584	[5]
4585	[6, 1, 5, 4, 2]
4586	[1, 4, 6, 7]
4587	[5, 4, 3, 2]
4588	[6, 5, 2]
4589	[4, 6, 3]
4590	[4, 3, 2]
4591	[1, 2]
4592	[6, 5, 3, 7, 1]
4593	[3, 1, 2]
4594	[4, 1, 7]
4595	[6, 7, 2, 3]
4596	[3, 6, 7, 5, 4, 2]
4597	[4, 6, 2]
4598	[3, 4, 7]
4599	[4, 2, 3, 6, 7]
4600	[2, 3]
4601	[7, 4, 2, 1]
4602	[4, 5, 3]
4603	[5, 6, 1, 7, 3, 2]
4604	[7, 3]
4605	[7, 4]
4606	[3]
4607	[3, 7, 6, 1]
4608	[7, 2, 6]
4609	[6, 1, 5]
4610	[7, 4, 6, 3, 2, 1]
4611	[7, 5, 4, 2, 6]
4612	[5, 1, 6]
4613	[3, 4, 5, 6]
4614	[3, 4, 1]
4615	[3, 1, 4, 2, 7]
4616	[6, 5, 2, 7]
4617	[3, 4, 6]
4618	[5, 4, 3, 1]
4619	[2, 7, 4, 3, 1]
4620	[5, 1, 3, 7]
4621	[1, 2, 6]
4622	[4]
4623	[3, 2, 5, 4, 7]
4624	[5, 3, 7]
4625	[6, 4, 3, 1, 5]
4626	[4, 2, 3, 5]
4627	[3, 2]
4628	[5]
4629	[2]
4630	[5]
4631	[5, 4, 2]
4632	[2]
4633	[1, 2, 6]
4634	[3]
4635	[1, 7, 5, 6]
4636	[6, 1, 3, 4, 5]
4637	[4, 1, 6]
4638	[1, 5, 6, 2, 4]
4639	[5, 2, 4]
4640	[1, 4, 5]
4641	[6, 5, 2, 4, 1]
4642	[3, 1]
4643	[5, 1, 2, 3, 7, 4]
4644	[4, 2, 7, 5]
4645	[2]
4646	[2, 4, 7]
4647	[3, 5, 7, 4]
4648	[6]
4649	[3, 6, 4, 5, 2]
4650	[2, 6, 4, 1]
4651	[5, 4]
4652	[6, 7, 3, 5]
4653	[2, 3, 7]
4654	[4, 1]
4655	[2, 5, 4, 6, 1]
4656	[3, 4, 1, 2, 7]
4657	[7, 3, 4, 2]
4658	[6, 7]
4659	[3, 1, 5, 6, 2]
4660	[1]
4661	[3]
4662	[6, 3, 5, 1]
4663	[3, 2]
4664	[7]
4665	[3]
4666	[6, 3, 4, 5, 7]
4667	[1, 5, 6, 7]
4668	[5, 3, 2, 6]
4669	[1, 6]
4670	[7, 2, 5, 4]
4671	[3, 7, 2, 6]
4672	[3, 4, 5, 2]
4673	[2, 3, 5, 6]
4674	[2]
4675	[1, 6, 5, 4, 2]
4676	[2]
4677	[4, 1, 6, 3]
4678	[6, 3, 4, 2]
4679	[7]
4680	[1, 4, 7, 2]
4681	[1, 3]
4682	[5, 7]
4683	[2]
4684	[3, 4, 6, 7]
4685	[4, 5, 2, 7]
4686	[3, 1, 4, 7]
4687	[3, 6, 1, 2, 4]
4688	[6, 5, 3]
4689	[6, 1, 5, 2, 4]
4690	[3, 7, 4]
4691	[7, 5, 1, 2, 3]
4692	[5, 4, 7, 6, 3]
4693	[5, 1, 2, 3, 4]
4694	[7, 1, 6]
4695	[1, 6, 4]
4696	[3, 6]
4697	[2, 4]
4698	[4, 7]
4699	[4]
4700	[1, 5, 3, 4, 2]
4701	[4, 5, 1, 7]
4702	[3, 7, 1, 4, 2]
4703	[4, 6]
4704	[7, 4, 1]
4705	[5, 6, 2, 3]
4706	[2]
4707	[1, 7, 6, 5, 4]
4708	[6, 4, 5, 7, 2]
4709	[7, 3, 5]
4710	[1, 2, 7, 6]
4711	[3]
4712	[6, 3, 1, 4]
4713	[5, 3, 1, 4]
4714	[4, 6, 5, 2]
4715	[2, 6, 7, 5, 3]
4716	[6, 2, 3]
4717	[3, 6, 4, 5]
4718	[5]
4719	[2, 5]
4720	[3, 4, 1, 5, 7]
4721	[1, 5, 7, 2]
4722	[3, 4]
4723	[4, 6]
4724	[2, 1]
4725	[1, 5]
4726	[1, 2, 5]
4727	[3, 7]
4728	[2, 6, 5, 1, 3]
4729	[4, 2, 7]
4730	[5, 1]
4731	[2, 5, 6, 1]
4732	[6, 2, 3]
4733	[7, 2, 5, 1, 4]
4734	[4, 7, 1, 6, 3]
4735	[6]
4736	[1]
4737	[4, 5, 3, 7, 1]
4738	[7]
4739	[1]
4740	[3]
4741	[7, 5]
4742	[1, 7, 3, 2]
4743	[5, 3, 7]
4744	[1, 7, 6, 2]
4745	[3, 4, 1, 7]
4746	[7, 6, 4, 3]
4747	[7, 6, 4, 5, 3]
4748	[7]
4749	[3, 6]
4750	[7, 2, 1]
4751	[2, 6, 3, 1]
4752	[6, 1, 7, 5]
4753	[3, 1, 2]
4754	[5, 1, 7, 6, 3]
4755	[5, 2]
4756	[1, 7, 3, 4]
4757	[2, 4, 1, 7, 5, 6]
4758	[5, 4, 2, 6, 3]
4759	[4]
4760	[4, 5, 2, 3]
4761	[5, 3, 4, 6, 1]
4762	[7]
4763	[5, 1, 2, 6]
4764	[4, 3, 7, 5, 6]
4765	[5, 3, 7, 6, 1]
4766	[3]
4767	[6, 1, 5, 3, 2]
4768	[4, 3, 5, 1, 6]
4769	[4, 1, 2]
4770	[2, 4]
4771	[5, 3, 1, 6, 7]
4772	[1, 4]
4773	[3, 6]
4774	[4, 3]
4775	[6]
4776	[5, 1]
4777	[7, 4, 2]
4778	[4, 5, 3, 6]
4779	[1, 3]
4780	[7, 4, 5]
4781	[4]
4782	[1, 7, 5]
4783	[3, 6]
4784	[1, 6]
4785	[3, 4, 2, 1, 5]
4786	[3, 4, 6, 5, 1]
4787	[1, 2, 6, 5, 4]
4788	[4]
4789	[4, 5]
4790	[3, 6, 7, 4, 2]
4791	[3]
4792	[2]
4793	[6, 5, 2]
4794	[4, 3, 1]
4795	[2, 4]
4796	[6, 4, 3]
4797	[7, 4, 2, 3, 6]
4798	[2]
4799	[3, 7, 5, 1]
4800	[7, 4, 5, 2, 3]
4801	[6, 5, 2]
4802	[1]
4803	[3, 2, 1, 7, 6]
4804	[2, 1]
4805	[6, 7, 1]
4806	[3]
4807	[4, 3, 5]
4808	[5, 7, 6]
4809	[7]
4810	[1]
4811	[6]
4812	[3, 6]
4813	[5, 7, 1]
4814	[5, 6, 2, 4]
4815	[1]
4816	[7, 2]
4817	[3, 1, 4, 2, 5, 6]
4818	[3, 7, 2, 6]
4819	[5, 6, 4, 7, 2, 3]
4820	[1, 6, 5, 2]
4821	[3, 7, 1]
4822	[6]
4823	[1]
4824	[3]
4825	[6]
4826	[2, 6, 7, 1, 5]
4827	[4, 3, 2, 1]
4828	[1, 6]
4829	[6, 7]
4830	[7, 3, 5, 6, 1, 2]
4831	[3, 5]
4832	[3]
4833	[5, 2, 6]
4834	[4, 7, 6, 5]
4835	[7]
4836	[2, 6, 7]
4837	[2, 3]
4838	[2, 6, 3]
4839	[2, 3, 4, 5]
4840	[3, 1, 5, 2, 7]
4841	[1, 6, 5, 4, 3]
4842	[7, 6, 3]
4843	[4, 7, 2, 5, 6]
4844	[7, 4, 2, 6, 3]
4845	[1, 2, 5]
4846	[7, 5, 3, 6, 4]
4847	[3, 7, 4, 1, 5]
4848	[4]
4849	[1, 6, 3]
4850	[1, 4, 2]
4851	[5]
4852	[6]
4853	[4, 6, 2]
4854	[1, 5, 7]
4855	[3, 7]
4856	[6, 7, 5]
4857	[2, 3, 5, 6]
4858	[3]
4859	[5, 4, 6, 3, 2]
4860	[1, 2, 7, 5, 3]
4861	[3]
4862	[6, 7, 2, 5, 3]
4863	[6, 1, 4, 2, 5]
